ANOMES;IDENTIFICACION;NOMBRE;COL03;VIAJES;VIAJESFLOTAPROPIA;VALORPACTADO;TONELADAS;GALONES;COL09;COL10
202401 a 202412;9008756356;TRANSPORTES ESPECIALES ROCA S.A.S; ;36;1;       214,165,000;435;9; ; 
202401 a 202412;9015299312;TRANSPORTE LOAD AND GO S.A.S.; ;36;0;        84,550,000;663;0; ; 
202401 a 202412;9015601213;TRANSPORTES ESPECIALES Y DE CARGA DEL NORTE S.A.S; ;36;0;       227,550,000;499;0; ; 
202401 a 202412;9011067098;EMPRESA DE TRANSPORTE DE CARGA MULTIMODAL DYCOMAQ S.A.S; ;36;0;       103,994,039;802;0; ; 
202401 a 202412;8290031001;GRUAS Y EQUIPOS INDUSTRIALES S.A.S.; ;36;0;       221,200,000;377;0; ; 
202401 a 202412;9014180921;TRANSMAQUIMUNDO S.A.S; ;36;0;        22,999,145;504;0; ; 
202401 a 202412;9016602615;INDUCARG LOGISTICA Y TRANSPORTE SAS; ;36;6;       132,380,998;392;0; ; 
202401 a 202412;9009925832;PIÃ‘EROS VALENCIA PIVAL TRASNPORTE SAS; ;36;0;       118,254,274;385;0; ; 
202401 a 202412;9013424886;EMPRESA DE TRANSPORTE DE CARGA SERVIYA S.A.S; ;35;0;        35,020,000;59;0; ; 
202401 a 202412;9003041689;DATATRAFFIC SAS; ;35;0;         8,448,200;48;0; ; 
202401 a 202412;8060020271;SERVICIO DE MOVILIZACION DE CARGA LTDA.; ;35;0;        47,120,000;458;0; ; 
202401 a 202412;9005919730;TSO & ASOCIADOS S.A.S; ;34;0;       126,800,000;371;0; ; 
202401 a 202412;9006837263;MONTAJES TRANSPORTE E INGENIERIA MTI SAS; ;34;0;       137,940,000;234;0; ; 
202401 a 202412;9013745390;MAQUINARIA Y EQUIPOS LIZAMA S.A.S; ;33;0;        35,000,000;504;11,5; ; 
202401 a 202412;8110360591;COOPERATIVA DE MUDANZAS Y TRANSPORTES CMT; ;33;0;        45,750,000;41;0; ; 
202401 a 202412;9014529968;SERVICIOS Y TRANSPORTES ASOCIADOS S.A.S; ;33;2;       139,300,000;467;0; ; 
202401 a 202412;9006413063;TRANSPORTES Y SUMINISTROS TORRES S.A.S ; ;33;0;       485,989,501;0;124,492; ; 
202401 a 202412;9009272175;COMPAÃ‘IA INTEGRAL DE SERVICIOS PARA COLOMBIA S.A.S; ;32;0;        37,690,896;340;15; ; 
202401 a 202412;9010835764;J&M SERVICES HSEQ SAS; ;32;0;        91,344,342;131;0; ; 
202401 a 202412;8060042291;TRANSPORTE HERNANDEZ & HERNANDEZ LTDA; ;32;0;        73,650,000;222;0; ; 
202401 a 202412;8250032906;ASOCIACION FACILITADORA DE TRANSPORTE TRANSITO Y CONSULTORIAS FACILITAR ; ;32;0;        60,050,000;152;0; ; 
202401 a 202412;9014788441;TRANSPORTE ALPOPULAR CARGA S.A.S.; ;32;0;        30,800,000;80;0; ; 
202401 a 202412;9008537485;TRANSANCHEZ S.A.S.; ;32;32;0;0;0; ; 
202401 a 202412;9001454000;COORDINADORA LOGISTICA DE TRANSPORTE REFRIGERADO DE COLOMBIA LTDA; ;32;20;        35,400,000;410;0; ; 
202401 a 202412;9012741969;SPECIAL CARGO SAS; ;32;0;         9,280,000;4;0; ; 
202401 a 202412;9014466532;RIO DE ORO SAS ZOMAC; ;31;0;       132,345,106;781;0; ; 
202401 a 202412;8260037577;ORGANIZACION INTERAMERICANA DE TRANSPORTES S. EN C.; ;31;0;       104,498,359;492;0; ; 
202401 a 202412;8110156583;INSTITUTO NACIONAL DE ADMINISTRACIÃ“N PÃšBLICA S.A.S., INAP S.A.S.; ;30;0;       116,616,050;1,021;0; ; 
202401 a 202412;9002036052;TRANSPORTES MESY LTDA.; ;30;0;       128,607,000;1,022;0; ; 
202401 a 202412;9005180561;LEGATRANS S.A.S; ;30;18;         6,970,466;27;0; ; 
202401 a 202412;8300955341;"TRANSPORTES D.S.L. ""DAMCO SERVICES"" SAS"; ;30;0;       332,790,958;766;0; ; 
202401 a 202412;9014425797;TRANSPORTE DE CARGA CYO SAS; ;30;0;        19,538,575;581;0; ; 
202401 a 202412;9015428712;TRANS-EFICAZ S.A.S.; ;30;0;       239,100,000;759;0; ; 
202401 a 202412;9015420091;TRANSPORTES CELESTE HARUE SAS; ;30;0;       115,600,000;342;0; ; 
202401 a 202412;9015323909;TRANSPORTES EL CHUSCAL S.A.S.; ;30;0;       156,721,143;837;0; ; 
202401 a 202412;9003924711;CUNDICOAL S.A.S; ;30;30;0;674;0; ; 
202401 a 202412;9008533911;TRANSPORTES Y SERVICIOS ASOTRANSCARGA S.A.S; ;30;0;       106,500,000;100;10; ; 
202401 a 202412;8040104080;TODO TRANSPORTES COLOMBIA LTDA.; ;30;3;       157,412,800;1,013;0; ; 
202401 a 202412;9015502201;MOVEMOS SERVIC S.A.S; ;30;0;        23,500,000;0;225; ; 
202401 a 202412;9007493241;LOGISTICA & TRANSPORTE CASTELLANOS CANO S.A.S; ;29;0;        23,575,860;172;0; ; 
202401 a 202412;9011883358;ALIANZA LOGISTICA MULTINIVEL S.A.S ZOMAC ALM LOGISTICA S.A.S; ;29;0;        24,697,840;45;0; ; 
202401 a 202412;9014359658;J.J LIRA INVERSIONES S.A.S; ;29;0;        50,950,000;274;0; ; 
202401 a 202412;9014768481;TRANSPORTES Y SERVICIOS MARSON S.A.S; ;29;0;        70,050,000;414;0; ; 
202401 a 202412;9003509031;ECOTRANSPORTA SAS ; ;28;0;        63,500,000;223;0; ; 
202401 a 202412;9008454874;TRANSPORTES & SERVICIOS ATCAR S.A.S.; ;28;0;       208,180,000;952;0; ; 
202401 a 202412;9009290669;EMC SERVICIOS S.A.S; ;28;4;        67,373,999;499;0; ; 
202401 a 202412;9018355185;OPERLOGISTICS K SAS; ;28;5;       104,533,755;962;0; ; 
202401 a 202412;9005631539;POTENCO S.A.S; ;27;0;       195,550,000;179;0; ; 
202401 a 202412;9016732381;TRANSPORTES OPTIMUS S.A.S.; ;27;0;        22,950,000;0;273,25; ; 
202401 a 202412;9008697833;ASOCIACION COLOMBIANA DE TRANSPORTE Y LOGISTICA ASOTRANSLOG; ;26;0;        50,927,500;663;0; ; 
202401 a 202412;9010304128;TRANSPORTES IZAJES Y LOGISTICA SUPERTRANS S.A.S; ;26;0;        89,590,000;623;0; ; 
202401 a 202412;8300808926;LOGISTICA A & T S.A.S - L A & T S.A.S; ;26;0;        21,830,000;29;0; ; 
202401 a 202412;9017839230;VALCARGA SAS; ;26;0;       138,790,800;732;18,6; ; 
202401 a 202412;8440049240;UTEMPO S.A.S.; ;26;0;        21,459,194;307;0; ; 
202401 a 202412;9016961866;FAISMON LOGISTICS S.A.S; ;26;0;        60,269,600;383;0; ; 
202401 a 202412;9006082801;SOLUCIONES LOGISTICAS CONFIABLES S.A.S; ;26;0;        35,900,000;352;0; ; 
202401 a 202412;9014621349;FLOTA EXPRES SAS ; ;26;0;        44,580,000;29;0; ; 
202401 a 202412;9014571363;GO CARGA S.A.S; ;26;0;        46,243,000;119;0; ; 
202401 a 202412;9014391034;TRANSPORTES LOGISTICOS & SERVICIOS HERNANDES S.A.S.; ;26;0;        39,432,592;334;0; ; 
202401 a 202412;8020239066;TRANSPORTADORA ALVAREZ DEL CASTILLO Y CIA. LTDA; ;25;0;        21,420,000;528;0; ; 
202401 a 202412;9015017582;SERVICIOS TRANSPORTES ALQUILER & MONTAJES DEL CASANARE S.A.S; ;25;0;        37,000,000;294;0; ; 
202401 a 202412;9004753989;SOLUCIONES DE INFRAESTRUCTURA Y LOGISTICA SAS; ;25;0;        28,080,000;567;0; ; 
202401 a 202412;8440013183;CAMPAMENTOS CASANARE S.A.S; ;25;0;0;132;0; ; 
202401 a 202412;9014397778;LOGISTICA Y TRANSPORTES PC S.A.S; ;25;0;       111,679,985;58;0; ; 
202401 a 202412;9007122512;ARA TRANSPORTES S.A.S; ;25;0;        87,500,000;317;12,4; ; 
202401 a 202412;8002541611;PUENTES ORTEGA Y COMPAÃ‘IA LIMITADA; ;25;0;        32,745,000;161;0; ; 
202401 a 202412;9014932816;LOGISTICA AB INITIO SAS; ;25;0;        10,440,000;15;0; ; 
202401 a 202412;9015671981;TRANSPORTE DIANSER SAS; ;24;0;        46,652,750;637;0; ; 
202401 a 202412;8001146864;LATORRE VILLALBA ASOCIADOS S.A.S; ;24;23;0;56;0; ; 
202401 a 202412;9012205289;GRUPO TRANSPORTADOR DE LOGISTICA INTERNACIONAL DE PESADOS Y EXTRA - DIMENSIONADOS S.A.S; ;24;0;       191,800,000;488;0; ; 
202401 a 202412;9012294543;E&M LOGISTICA Y TRANSPORTE S.A.S; ;24;0;        10,550,000;50;0; ; 
202401 a 202412;9007215017;TRANSPORTES GUERREROS & GUERREROS S.A.S; ;24;0;        46,800,000;225;10,26; ; 
202401 a 202412;8200034144;SERVIMOREL LTDA.; ;24;0;        13,000,000;22;0; ; 
202401 a 202412;9015116444;EMPRESA DE TRANSPORTE DE CARGA EXPRESO ESPECIAL SAS; ;24;3;        96,680,000;696;0; ; 
202401 a 202412;8001726592;COTRASABANA LTDA; ;24;0;        91,700,000;354;0; ; 
202401 a 202412;9013542788;TRANSPORTES ESPECIALES Y CARGA COLOMBIA SAS - TESCCOL; ;24;0;        42,950,000;90;0; ; 
202401 a 202412;8301444138;INGENIERIA ROVILL S.A.S; ;24;0;        70,600,000;106;0; ; 
202401 a 202412;9004963577;GRUAS Y CARGADORES DE COLOMBIA S.A.S; ;24;0;        29,000,000;391;0; ; 
202401 a 202412;9008159877;SERVICIOS Y TRANSPORTES MORRINSON S.A.S; ;23;0;        81,806,000;397;0; ; 
202401 a 202412;8001419150;ROYALTRANS DE COLOMBIA S.A.S; ;23;0;        45,200,000;442;0; ; 
202401 a 202412;9007518138;BIOCARRIER COLOMBIA S.A.S; ;23;2;         4,411,000;1;0; ; 
202401 a 202412;8060133005;TROLL S.A.; ;22;0;        40,009,582;115;0; ; 
202401 a 202412;9007509876;HAC TRANS SAS; ;22;11;0;19;0; ; 
202401 a 202412;9004322162;LOGIMUDANZAS S.A.S.; ;22;0;        31,210,000;52;0; ; 
202401 a 202412;9015908036;GLOBAL ALLIANCE TRANSPORTATION SAS; ;22;16;        16,650,000;597;10,5; ; 
202401 a 202412;9001886832;TRANSPORTES CAMINOS LTDA.; ;22;0;        46,950,000;267;0; ; 
202401 a 202412;9013344123;GRUESCO S.A.S; ;21;0;        58,200,000;115;0; ; 
202401 a 202412;9018281588;ALIANZA LOGISTICA DE TRANSPORTE VEGA LEITON SAS; ;21;0;        97,882,500;641;0; ; 
202401 a 202412;9007016152;SKALA RED LOGISTICA S.A.S.; ;21;21;0;445;0; ; 
202401 a 202412;9009132751;TRANSPORTE DE CARGA DE LOS ANDES S.A.S.; ;21;0;        36,600,000;89;0; ; 
202401 a 202412;9012232120;RANSLOGISTICA FMJ S.A.S; ;21;0;        90,535,000;533;0; ; 
202401 a 202412;9004536047;TRANSPORTES ESPECIALES LEAL S.A.S; ;21;0;        35,500,000;230;0; ; 
202401 a 202412;8110305216;INGETRANS S.A.S; ;21;0;         8,560,000;95;0; ; 
202401 a 202412;9002786330;ILS LOGISTICA INTEGRAL DE SERVICIOS S.A; ;21;1;        47,729,042;29;0; ; 
202401 a 202412;9013527955;TRANSLOING ESPECIAL SAS; ;20;0;        24,950,000;31;0; ; 
202401 a 202412;9004817241;SUPERTRANSPORTES DE COLOMBIA S.A.S.; ;20;0;       119,740,000;576;0; ; 
202401 a 202412;8110305484;VIAJES COLEGIOS Y TURISMO S.A.; ;20;0;       123,626,124;136;0; ; 
202401 a 202412;9016479769;L&H INDUSTRIA ESPECIALIZADA SAS; ;20;0;        46,900,000;128;0; ; 
202401 a 202412;9014739785;TRANSPORTES DE CARGA EL DORADO S.A.S; ;20;0;        77,100,000;65;0; ; 
202401 a 202412;8907001896;COOPERATIVA DE TRANSPORTES VELOTAX LTDA.- VELOTAX LTDA.; ;20;0;        10,000,000;17;0; ; 
202401 a 202412;8260004049;COMERCIALIZADORA DE COMBUSTIBLES Y TRANSPORTES LTDA.; ;20;0;        38,000,000;0;196,016; ; 
202401 a 202412;9016918774;SOCIEDAD TRANSPORTES RONCADOR S.A.S; ;19;0;        78,580,000;155;0; ; 
202401 a 202412;9010562314;JMS MULTISERVICIOS S.A.S; ;19;0;        15,000,000;57;0; ; 
202401 a 202412;9007513271;TRANSPORTES FABIO RUBIO S.A.S; ;19;19;0;618;0; ; 
202401 a 202412;9001178874;TRANSPORTES CORTES CELY S.A.S; ;19;0;        98,900,000;624;0; ; 
202401 a 202412;9018263180;EMPRESA DE TRANSPORTE INTERRAPIDO CARGA  S.A.S; ;19;0;        83,600,000;285;0; ; 
202401 a 202412;9013079413;FLEX CARGO S.A.S; ;19;0;        43,170,000;172;0; ; 
202401 a 202412;8140067885;TRANSPORTE PESADO INTERNACIONAL TPI SAS; ;19;0;        39,800,000;57;63,6; ; 
202401 a 202412;9016301341;LOGISTICA Y TRANSPORTES MOGOLLÃ“N S.A.S; ;19;0;        29,700,000;571;0; ; 
202401 a 202412;9012944675;SERVIPETRANS DEL LLANO S.A.S; ;19;0;        44,047,200;156;0; ; 
202401 a 202412;9005597011;MAS METROS S.A,S; ;18;1;        33,930,000;21;0; ; 
202401 a 202412;9011462446;TAXI EXPRESS FLORENCIA SAS; ;18;0;        27,100,000;53;0; ; 
202401 a 202412;9018174245;M&C TRANSCARGA SAS; ;18;0;       106,292,500;588;0; ; 
202401 a 202412;9009977381;LG DOCUMENTOS S.A.S.; ;18;0;        43,300,000;60;0; ; 
202401 a 202412;9004983085;TRANSPORTES DEL SUR AMAZONICO S.A.S; ;18;0;        16,400,000;506;0; ; 
202401 a 202412;9017881514;LOTO LOGISTICA Y TRANSPORTE SAS; ;18;0;        11,515,000;24;0; ; 
202401 a 202412;8301274571;DELCO SERVICIOS Y CONSTRUCCIONES SAS; ;18;0;        27,200,000;199;0; ; 
202401 a 202412;634562099;MULTISERVICIOS TIC; ;18;0;        30,600,000;242;0; ; 
202401 a 202412;9011065235;IMPULSA SOCIAL S.A.S; ;17;3;        49,377,000;220;0; ; 
202401 a 202412;9010483720;MULTISERVICIOS SOL DEL ORIENTE SAS; ;17;0;        39,254,400;179;0; ; 
202401 a 202412;9004429090;GRANDES TRANSPORTES DE CARGA MULTIMODAL S.A.S; ;17;8;        24,200,000;340;0; ; 
202401 a 202412;9016456228;LOGISTICA Y OPERACIONES  R&R GLOBAL SAS; ;17;0;       125,394,933;217;0; ; 
202401 a 202412;9007765679;HT LOGISTICS SAS; ;17;0;         5,350,000;248;0; ; 
202401 a 202412;9004618165;SERPETRANS S.A.S; ;17;0;        28,460,000;2;64,8; ; 
202401 a 202412;8110019587;A.C  MUDANZAS LTDA; ;17;0;        24,400,000;17;0; ; 
202401 a 202412;9005996280;TRANSPORTE Y LOGISTICA MUDANZAS EL NOGAL S.A.S.; ;17;0;        25,630,000;59;0; ; 
202401 a 202412;9016711241;SISTEMAS INTEGRADOS DE TECNOLOGIA, LOGISTICA Y TRANSPORTE SAS; ;17;0;        15,150,000;353;0; ; 
202401 a 202412;9013893755;LOGISTICA INTEGRAL MP SAS; ;17;7;        57,200,000;455;0; ; 
202401 a 202412;9017739159;LOGISTIKA7 S.A.S; ;17;0;        32,920,000;80;0; ; 
202401 a 202412;9017620093;SERCARGA Y LOGISTICA S.A.S; ;16;0;        12,340,000;24;0; ; 
202401 a 202412;8001057169;COOPERATIVA DE TRANSPORTADORES DE PAZ DE ARIPORO -COOTRARIPORO LTDA-; ;16;0;        42,195,180;202;0; ; 
202401 a 202412;8001335810;SISTEMAS DE TRANSPORTES LTDA; ;16;0;        36,900,000;1;0; ; 
202401 a 202412;9014504406;DACARB SERVICES S.A.S ZOMAC; ;16;0;        36,192,000;18;59,9; ; 
202401 a 202412;9013398680;TRANSPORTE INTEGRAL NOR ORIENTE SAS ZOMAC; ;16;0;        23,900,000;34;0; ; 
202401 a 202412;9012152370;A MOVER CARGA S.A.S; ;16;0;        12,791,360;0;49,6; ; 
202401 a 202412;9011230741;HARCAL S.A.S; ;16;0;        48,430,000;517;0; ; 
202401 a 202412;8000057367;QUINBERLAB SAS; ;16;0;320;0;0; ; 
202401 a 202412;9003008371;SERVIRENTING S.A.S.; ;16;0;        17,500,000;237;0; ; 
202401 a 202412;9004028321;BP LOGISTICA OL S.A.S.; ;16;0;        11,590,000;126;0; ; 
202401 a 202412;9011812706;TRANSPORTES Y SERVICIOS DEL SUR S.A.S; ;16;0;        37,700,000;200;0; ; 
202401 a 202412;9001459832;CONSTRUCASA DISTRIBUIDORA S.A ; ;16;9;        25,976,748;541;0; ; 
202401 a 202412;9014151507;99MINUTOS COLOMBIA S.A.S.; ;16;0;        10,991,000;70;0; ; 
202401 a 202412;9004057097;TS LINCE S.A.S.; ;16;0;        47,400,000;107;0; ; 
202401 a 202412;9014115519;TRANSPORTES  ECOWIL  S.A.S. ; ;15;0;        31,600,000;184;0; ; 
202401 a 202412;9012695741;TRANSPORTES OCAR S.A.S.; ;15;0;        54,200,000;429;0; ; 
202401 a 202412;9013787696;SUMO GRUAS SAS; ;15;4;        29,942,000;86;0; ; 
202401 a 202412;9001462926;ABBA LOGISTICS LTDA; ;15;0;        23,950,000;139;0; ; 
202401 a 202412;9002337002;PETROMOVIL DE COLOMBIA S.A.S.; ;15;13;         2,800,000;264;0; ; 
202401 a 202412;9006100367;TRANSPORTES E INGENIERIA V&M S.A.S.; ;15;0;         4,916,450;210;0; ; 
202401 a 202412;9001276863;SOLUCIONES SUMINISTROS Y SERVICIOS EMPRESARIALES S.A.S; ;15;2;        21,350,000;90;600; ; 
202401 a 202412;9016003054;TRANSPORTES FRIGOTRUCK SAS; ;15;1;        21,749,643;15;0; ; 
202401 a 202412;9006539720;TRANSPORTES SEVILLA S.A.S.; ;14;0;        15,841,989;171;0; ; 
202401 a 202412;9012742801;LOGÃSTICA Y CONSTRUCCIONES DEL CARIBE- ZOMAC S.A.S; ;14;0;        20,310,590;20;59,745; ; 
202401 a 202412;9008411445;L&STO SAS ; ;14;0;        20,700,000;88;0; ; 
202401 a 202412;9001162706;HEAVY LOAD LOGISTIC S.A.S. ; ;14;0;        51,820,000;451;0; ; 
202401 a 202412;9005624134;TRANSPORTE Y CARGA T Y C S.A.S.; ;14;0;        36,318,000;22;0; ; 
202401 a 202412;9004708758;OPERACIONES DE TRANSPORTE RUTA DEL SOL S.A.S.; ;14;0;        55,600,000;87;0; ; 
202401 a 202412;9015152615;R Y F TRANSPORTES Y SERVICIOS S.A.S; ;14;0;        48,252,741;144;0; ; 
202401 a 202412;9003867087;INGENIERIA DE CONSTRUCCION DE COLOMBIA S.A.S; ;13;2;0;183;0; ; 
202401 a 202412;9012349164;TRANSPORTES Y SERVICIOS INDUSTRIALES E INTEGRALES - TRANSIMA S.A.S; ;13;2;         6,650,000;63;0; ; 
202401 a 202412;9005451532;TRANSPORTES COYOTE SAS; ;13;0;        20,550,000;46;0; ; 
202401 a 202412;9001449505;TRANSERCOL LTDA; ;13;0;        25,850,000;36;35,239; ; 
202401 a 202412;8605040082;WORLD COURIER DE COLOMBIA S.A.; ;13;13;0;0;0; ; 
202401 a 202412;9011265248;TRASPORTES DE CARGA DE BOLIVAR S.A.S; ;13;0;        33,700,000;120;5,6; ; 
202401 a 202412;8002480520;COOPERATIVA DE TRANSPORTADORES CUPIAGUA; ;13;0;        22,350,560;338;0; ; 
202401 a 202412;9001912103;TRANSPORTES SIBARIA S.A. ; ;13;13;0;229;0; ; 
202401 a 202412;9012807339;ENLACE NACIONAL DE LOGISTICA Y TRANSPORTE S.A.S; ;13;0;         6,896,927;6;0; ; 
202401 a 202412;9004079877;GUACAMAYA ENERGY SERVICES S.A.S; ;13;0;        31,700,000;113;0; ; 
202401 a 202412;9013430791;EN KARGA S.A.S; ;13;0;        17,450,000;31;0; ; 
202401 a 202412;9006705450;TRANSPORTES Y SERVICIOS OTR S.A.S; ;13;12;         1,300,000;188;0; ; 
202401 a 202412;9015117657;LOGISTICA OPERACIONES Y TRANSPORTES SAS; ;13;0;        63,937,000;436;0; ; 
202401 a 202412;8600051081;EXPRESO BOLIVARIANO S A; ;13;0;        36,408,000;18;0; ; 
202401 a 202412;9004215761;AFAL MULTISERVICIOS SAS ; ;12;0;        20,350,000;250;0; ; 
202401 a 202412;9006413167;TRANSPORTES METROPLUS S.A.S.; ;12;0;        34,850,000;209;4,5; ; 
202401 a 202412;9014169657;ZAVITOURS S.A.S; ;12;0;        36,700,000;186;0; ; 
202401 a 202412;8907001911;COOPERATIVA DE TRANSPORTADORES DE SALDAÃ‘A LTDA.; ;12;0;       177,121,567;67;0; ; 
202401 a 202412;8301052737;TRANSPORTES Y MUDANZAS VIOLETA LTDA; ;12;0;        22,850,000;29;0; ; 
202401 a 202412;9006499227;TRANSPORTE ESPECIALIZADO DE MATERIALES Y CARGAS S.A.S.; ;12;0;        14,856,800;200;0; ; 
202401 a 202412;9016484408;SERVICIOS Y TRANSPORTE DE COLOMBIA S.A.S; ;12;0;        61,600,000;67;0; ; 
202401 a 202412;8000415030;EMPRESA VILLA DE SAN CARLOS S.A; ;12;0;360;22;0; ; 
202401 a 202412;9015091755;EMPRESA SUPER ESPECIAL DE TRANSPORTE S.A.S; ;12;0;        55,600,000;47;90; ; 
202401 a 202412;9000118197;WORLD SHIPPING COMPANY LTDA.; ;12;0;        12,980,000;89;0; ; 
202401 a 202412;9018066237;TECO GROUP S.A.S; ;11;7;         8,750,000;179;0; ; 
202401 a 202412;8300335810;TRANSPORTES ESPECIALIZADOS JR. S.A.S.; ;11;0;        66,141,755;23;0; ; 
202401 a 202412;9010890334;PROYECTOS Y CONTROLES DE INGENIERIA SAS; ;11;0;        24,950,000;36;0; ; 
202401 a 202412;9012683645;PARCAT SEUS TIBU S.A.S; ;11;0;        25,500,000;48;0; ; 
202401 a 202412;9004066513;GARCIA OROZCO- GAO S.A.S; ;11;0;        31,000,000;122;0; ; 
202401 a 202412;9015514614;TRANSPORTE Y LOGÃSTICA DE LAS AMÃ‰RICAS S.A.S; ;11;2;        10,050,000;172;0; ; 
202401 a 202412;9015419501;LOGYENVIOS SAS; ;11;0;        18,950,000;61;0; ; 
202401 a 202412;9007937606;TRANSPORTES Y SERVICIOS PETROLEROS SAN SEBASTIAN S.A.S. ; ;11;5;        42,500,000;160;0; ; 
202401 a 202412;9017687629;TRANSPORTE DE CARGA MUNDO CARS S.A.S; ;10;0;        30,799,160;83;0; ; 
202401 a 202412;9006143306;TRANSPORTE DE CARGA SERVICOM INDUSTRIALES S.A.S.; ;10;0;        15,000,000;49;0; ; 
202401 a 202412;8050276956;TRANSPORTES BARI LTDA; ;10;0;        19,550,000;47;0; ; 
202401 a 202412;9004746181;PETRO STAR SERVICES DE COLOMBIA SAS; ;10;0;        35,600,000;166;0; ; 
202401 a 202412;8050288878;TRANSPORTES ESPECIALES UNO A LIMITADA; ;10;0;        14,700,000;4;0; ; 
202401 a 202412;9000237929;TRANSPORTUARIA S.A.S.; ;10;0;        13,700,000;26;0; ; 
202401 a 202412;9004126793;ENTRE CAMINOS S.A.S.; ;10;0;        25,923,000;255;0; ; 
202401 a 202412;9002318556;ENLACE DE TRANSPORTES Y SERVICIOS LTDA.; ;10;2;        26,200,000;55;24,781; ; 
202401 a 202412;9012505311;TRANSPORTE Y MAQUINARIA DE COLOMBIA S.A.S COLTRANSMAQ; ;10;4;        51,680,000;137;0; ; 
202401 a 202412;9016835665;TRANSPORTES Y LOGISTICAS CARGACOL; ;9;0;        41,902,000;234;0; ; 
202401 a 202412;8190048187;COOPERATIVA DE TRANSPORTADORES DE CARGA LTDA; ;9;0;        17,300,000;100;0; ; 
202401 a 202412;8130070778;TWM S.A.S; ;9;0;         9,950,000;46;0; ; 
202401 a 202412;9004454101;MAQUITERRA S.A.S; ;9;0;        15,500,000;171;0; ; 
202401 a 202412;9010295006;SERVITRANS JF S.A.S; ;9;0;        18,150,000;86;0; ; 
202401 a 202412;9007787359;CARGO TRUCK S.A.S; ;9;1;        10,500,000;61;0; ; 
202401 a 202412;8260039580;SERVICIOS ESPECIALES ARCOIRIS LTDA.; ;9;0;        32,200,000;112;0; ; 
202401 a 202412;8301352316;AGENCIA COLOMBIANA DE LOGISTICA LTDA. ; ;9;0;         8,970,000;3;0; ; 
202401 a 202412;9010177824;TRANSPORTES MK&C SAS; ;9;0;        17,900,000;51;0; ; 
202401 a 202412;9012207404;CARGA EXPRESS LOGISTICA Y TRANSPORTES S.A.S; ;9;0;        37,000,000;80;17,64; ; 
202401 a 202412;9011282346;LOGISTICA DE TRANSPORTES CARRILLO PAEZ SAS ; ;9;0;        42,642,000;261;0; ; 
202401 a 202412;9008027541;TRANSPORTES DE CARGA ESPECIALIZADA SAS; ;9;4;         3,640,000;11;0; ; 
202401 a 202412;9016393164;TRANSMAQUIYARIMA SAS; ;9;0;         5,400,000;123;0; ; 
202401 a 202412;9008604039;MULTISERVICIOS RONCADOR S.A.S; ;9;0;        31,500,000;0;68,959; ; 
202401 a 202412;9016866778;AGENTES LOGITRANSP CARIBBEAN SAS; ;9;0;        28,900,000;169;0; ; 
202401 a 202412;8002432841;JUAN BARRETO TRANSPORTES J.B.T. S.A.S.; ;8;0;         9,000,000;208;0; ; 
202401 a 202412;9014807881;TRANSPORTES PABON VIVAS OPERADOR LOGISTICO S.A.S.; ;8;0;         4,100,000;13;0; ; 
202401 a 202412;9005781011;TRANSPORTE TERRESTRE Y FLUVIAL LLANO GRANDE S.A.S ; ;8;0;        13,040,000;150;0; ; 
202401 a 202412;9018163719;TRANSPORTES C&E S.A.S; ;8;0;        32,832,000;39;0; ; 
202401 a 202412;9004884201;TRANSMERIDIAN S.A.S; ;8;0;        14,200,000;34;0; ; 
202401 a 202412;9002117781;LOGISTICA TERRESTRE LTDA.; ;8;0;        16,752,134;65;0; ; 
202401 a 202412;9004754038;LOGISTICA Y ESTRATEGIAS EN TRANSPORTE S.A.S.; ;7;1;        10,399,424;231;0; ; 
202401 a 202412;8305125911;TRANSCOMERCIAL W.S.O S.A.S; ;7;0;         8,400,000;25;0; ; 
202401 a 202412;9013665254;TRANSPORTE LOGISTICA ACARREOS Y MOVIMIENTOS LAM SAS; ;7;0;        22,500,000;50;55,18; ; 
202401 a 202412;8300128435;MOTORIZADOS EXPRESS S.AS; ;7;0;         8,400,000;16;0; ; 
202401 a 202412;8002028280;SERVICIOS ESPECIALES DEL LLANO S.A.; ;7;0;         1,330,000;2;0; ; 
202401 a 202412;8001385687;TC TRANSPORTES S.A.S; ;7;0;        10,100,000;11;0; ; 
202401 a 202412;9008534846;ARV LOGISTICA SAS; ;7;0;        24,400,000;143;0; ; 
202401 a 202412;9010829160;TRANSPORTES FEDRACK S.A.S; ;7;0;        45,700,000;217;0; ; 
202401 a 202412;9017481086;DESCASGUES Y TRANSPORTES JGA SAS; ;7;0;        20,100,000;65;0; ; 
202401 a 202412;8905043695;COOPERATIVA DE TRANSPORTADORES TASAJERO ; ;7;0;         2,820,000;6;0; ; 
202401 a 202412;9005536813;LOGICONTAINERS S.A.S; ;7;0;         7,500,000;14;0; ; 
202401 a 202412;9017922990;TRANSPORTE Y SERVICIO DE CARGA PROSERVIS S.A.S; ;7;0;        26,550,000;87;0; ; 
202401 a 202412;9010041044;Transportes y LogÃ­stica UBI-K-T SAS; ;7;0;        29,650,000;184;0; ; 
202401 a 202412;8240014229;COOPERATIVA DE TRANSPORTADORES DE SAN MARTÃN - COOTRASMAR LTDA; ;7;0;        18,050,000;35;0; ; 
202401 a 202412;9004580501;TRANSPORTE Y LOGÃSTICA EMPRESARIAL S.A.S.; ;7;0;        17,500,000;32;0; ; 
